Text,Target
"সাগরতলে মাছের পেট থেকে শুরু করে পর্বতের ওপর পর্যন্ত সব জায়গায় পৌঁছে গেছে প্লাস্টিক। তবে এবার বিজ্ঞানীরা যা জানিয়েছেন, তা সত্যিকার অর্থেই অনেক বড় উদ্বেগের বিষয়। মায়ের গর্ভফুলেও পৌঁছে গেছে প্লাস্টিক। এমন ঘটনা এই প্রথম প্রত্যক্ষ করলেন বিজ্ঞানীরা।",0
"ইতালিতে কয়েকজন অন্তঃসত্ত্বা নারীর গর্ভফুলে প্লাস্টিকের ক্ষুদ্র কণিকা পেয়েছেন গবেষকেরা। গবেষণার অংশ হিসেবে সন্তান জন্ম দেওয়ার পর ওই নারীরা তাঁদের গর্ভফুল দান করেছিলেন। পরিবেশ ও স্বাস্থ্যবিষয়ক বিজ্ঞান সাময়িকী এনভায়রনমেন্টাল ইন্টারন্যাশনাল এ-সংক্রান্ত একটি গবেষণা নিবন্ধ প্রকাশ করেছে। নেদারল্যান্ডসভিত্তিক বিজ্ঞান, কারিগরি ও চিকিৎসা বিষয়ক তথ্য ও বিশ্লেষক প্রতিষ্ঠান এলসেভিয়ের এই সাময়িকী প্রকাশ করে।",0
"গবেষণা নিবন্ধে বলা হয়, যেসব নারী গবেষণায় অংশ নিয়েছিলেন, তাঁরা কোনো জটিলতা ছাড়াই সন্তান জন্ম দিয়েছেন। তাঁদের গর্ভফুলে পাওয়া প্লাস্টিকের ক্ষুদ্র কণা নবজাতক বা মায়ের শরীরে কোনো প্রভাব ফেলেছে কি না, তাও এখনো জানা যায়নি। তবে বিশেষজ্ঞরা সতর্ক করে বলেছেন, মায়ের গর্ভফুলে প্লাস্টিক পাওয়ার অর্থ হতে পারে বড় উদ্বেগের বিষয়।",0
"গবেষণাটি করেছেন রোমের ফাটেবেনেফ্রাটেলি হসপিটাল ও ইতালির পলিটেকনিকা ডেল মার্চ ইউনিভার্সিটির একদল গবেষক। ফাটেবেনেফ্রাটেলি হসপিটাল মূলত নারী ও প্রসূতি স্বাস্থ্যের সেবা দিয়ে থাকে। গবেষকেরা বলেছেন, শরীরের ভেতর প্লাস্টিকের উপস্থিতি থাকলে স্বাভাবিকভাবেই রোগ প্রতিরোধ ব্যবস্থার প্রতিক্রিয়া দেখানোর কথা। কিন্তু ওই মায়েদের বা তাঁদের সন্তানদের শরীরে এমন কোনো প্রতিক্রিয়া দেখা যায়নি।",0
"গর্ভফুলে যে প্লাস্টিক কণাগুলো পাওয়া গেছে, তার সবগুলোই রঙিন। এ ধরনের উপাদান রঞ্জক পদার্থ হিসেবে রং করার কাজে, অ্যাডহেসিভ, প্লাস্টার, নেইল পলিশ, পলিমার ও প্রসাধন সামগ্রীসহ বিভিন্ন পণ্যে ব্যবহার হয়।",0
মায়ের গর্ভফুল ভ্রূণের বেড়ে ওঠার জন্য অত্যন্ত জরুরি। ভ্রূণের সঙ্গে বাইরের পৃথিবীর যোগাযোগের সূত্র হিসেবেও এটি কাজ করে। এমন একটি জায়গায় বাইরের সম্ভাব্য ক্ষতিকর (প্লাস্টিক) কণার উপস্থিতি অনেক বড় উদ্বেগের বিষয়।’,0
"স্থানীয়ভাবে সংক্রমিত রোগটি এখন বেশির ভাগ ক্ষেত্রে সেকেন্ডারি ইনফেকশন করে চলেছে, অর্থাৎ আমাদের দেশে রোগীরা এখন প্রথমবার নয়, দ্বিতীয় থেকে চতুর্থবারের মতো ডেঙ্গুতে সংক্রমিত হচ্ছেন। এতে জটিলতা বাড়ছে আগের চেয়ে অনেক বেশি। প্রাসঙ্গিকভাবে বলে রাখা ভালো, একজন ব্যক্তি তাঁর জীবদ্দশায় চারবার ডেঙ্গুতে আক্রান্ত হতে পারেন।",0
"এডিস এজিপটি নামক মশাবাহিত একটি রোগ, যা স্ত্রী মশার কামড়ে হয়ে থাকে। সংক্রমণ প্রতিরোধে মশার বিস্তার রোধ করা প্রয়োজন। ব্যবহার করতে হবে প্রতিরোধক ক্রিম, মশা তাড়ানোর জন্য মশার কয়েল, ডিডিটি। পরতে হবে লম্বা হাতাযুক্ত পোশাক ও লম্বা প্যান্ট। দরজা ও জানালায় নেট ব্যবহার করা ভালো।",0
সাধারণ বা ওষুধযুক্ত মশারি ব্যবহার করলে একজন ডেঙ্গু রোগী থেকে একই পরিবারের অন্য সদস্যদের আক্রান্ত হওয়াকে বাধা দেওয়া যায়। আক্রান্ত হওয়ার চতুর্থ দিন থেকে ১২তম দিন পর্যন্ত রোগী আশপাশের মশাকে আক্রান্ত করার মাধ্যমে অন্যদের ছড়াতে পারে।,0
"ডেঙ্গুর লক্ষণ প্রকাশ পাওয়ার দুই দিন আগে থেকে শুরু করে লক্ষণ শেষ হওয়ার দুই দিন পর পর্যন্ত রোগী থেকে মশায় রোগ ছড়ায়। ঝুঁকি বেশি থাকে, যখন রোগীর রক্তে ভাইরাসের আধিক্য থাকে এবং রোগীর তীব্র জ্বর থাকে। রোগীকে এ সময় অবশ্যই মশারি ব্যবহার করতে হবে।",0
"রোগী মশারি ব্যবহার না করলে যেসব মশা তাঁকে কামড় দেবে, সেগুলো এক সপ্তাহের মধ্যে নিজেরা সংক্রমিত হয়ে অন্য মানুষকে কামড়ানোর মাধ্যমে রোগটি ছড়াতে থাকে। তাই বাড়িতে কারও জ্বর হলে এ সময় অবশ্যই তাকে দিনে রাতে মশারির ভেতর রাখুন বাড়ির অন্যদের সুরক্ষার জন্য। হাসপাতালে ভর্তি হলেও একই ব্যবস্থা।",0
"দিনে ঘুমানোর সময়ও শিশুদের অবশ্যই মশারির ভেতর রাখুন। অনেকের ধারণা, রাতে এডিস কামড়ায় না, তাই মশারি লাগবে না। কিন্তু ভোরবেলা যখন আমরা ঘুমিয়ে থাকি, তখন এডিস মশা কামড়ানোর উপযুক্ত সময়। তাই এডিস থেকে বাঁচতে এখন অল্প খরচের এই মশারির বিকল্প নেই।",0
সিওপিডি বা ক্রনিক অবস্ট্রাকটিভ পালমোনারি ডিজিজ ফুসফুসের প্রদাহজনিত রোগ। এতে শ্বাসপ্রশ্বাস বাধাগ্রস্ত হয়। এটি একটি দীর্ঘমেয়াদি রোগ এবং ক্রমেই অবনতির দিকে যায়। বাংলাদেশে প্রাপ্তবয়স্ক ব্যক্তিদের মধ্যে শতকরা ১২ দশমিক ৫ শতাংশ এ রোগে আক্রান্ত। নারীর তুলনায় পুরুষের মধ্যে এ রোগের প্রকোপ বেশি দেখা যায়। বয়স্কদের ক্ষেত্রেও ঝুঁকি বেশি।,0
"যেসব কারণে সিওপিডির ঝুঁকি বাড়ে
 ধূমপান, কয়লা ও অন্যান্য জৈব জ্বালানি ব্যবহার, বায়ুদূষণ, জন্মের সময় ওজন কম থাকা, বারবার ফুসফুসে সংক্রমণ হওয়া, সিলিকা ও অ্যাসবেস্টসের কারখানায় দীর্ঘদিন কাজ করা, অ্যাজমা।",0
"সিওপিডি রোগীর কাশি, কফ, শ্বাসকষ্ট, বুকের ভেতর বাঁশির মতো আওয়াজ, ওজন হ্রাসের মতো নানা উপসর্গ দেখা যায়। এ রোগ একেবারে কখনোই সেরে যায় না, বরং দীর্ঘ মেয়াদে রোগী কষ্টে ভুগতে থাকেন। তাই রোগটিকে নিয়ন্ত্রণে রাখা জরুরি। শ্বাসনালির প্রসারণকারী ওষুধ, প্রদাহ উপশমকারী ওষুধ, অ্যান্টিবায়োটিকজাতীয় ওষুধ এবং অস্ত্রোপচার ছাড়াও অধুনা স্টেম সেল থেরাপিতে বেশ ভালো ফল পাওয়া যাচ্ছে।",0
সিওপিডি রোগীকে একটি দীর্ঘমেয়াদি পুনর্বাসনপ্রক্রিয়ার মধ্য দিয়ে যেতে হয়। নিয়মিত শ্বাসের ব্যায়াম অভ্যাস করা এ রোগীর জন্য খুবই প্রয়োজনীয়। ধূমপান বর্জন আবশ্যক। কর্মঠ জীবনযাপনে অভ্যস্ত হয়ে উঠতে চেষ্টা করা প্রয়োজন। সিওপিডিতে আক্রান্ত রোগীদের নিয়মিত ইনফ্লুয়েঞ্জা এবং নিউমোনিয়ার টিকা নিতে হবে।,0
"ব্যক্তিগত, পারিবারিক ও সামাজিক—সব পরিসরে সিওপিডি রোগ প্রতিরোধ করার চেষ্টা করতে হবে। ধূমপান কেবল ধূমপায়ীর ক্ষতি করে না, বরং আশপাশের ব্যক্তিও এই ধোঁয়ার কারণে ক্ষতিগ্রস্ত হন।",0
"বায়ুদূষণের প্রভাব পড়ে সবার ওপরই। গাড়ির ধোঁয়া, জৈব জ্বালানিতে চালানো চুলার ধোঁয়ার প্রভাবে সিওপিডি হতে পারে যে কারোরই। বায়ুদূষণ প্রতিরোধে চাই সামগ্রিক সচেতনতা। নিয়মিতভাবে গাড়ির যন্ত্রাংশ পরীক্ষা করানো এবং প্রয়োজনে সেগুলো মেরামত করা বাঞ্ছনীয়।",0
"ফুসফুস ক্যানসার সচেতনতার মাস নভেম্বর। সারা বিশ্বে পুরুষদের ক্যানসারে মৃত্যুর এক নম্বর কারণ ফুসফুস ক্যানসার। শতকরা ৮০ ভাগ ফুসফুস ক্যানসার শনাক্ত হয় দেরিতে—তৃতীয় বা চতুর্থ পর্যায়ে, যখন নিরাময় প্রায় অসম্ভব হয়ে পড়ে।",0
ফুসফুস ক্যানসারের লক্ষণের সঙ্গে অন্য অনেক রোগের লক্ষণের মিল থাকায় প্রথমে ততটা গুরুত্ব দেওয়া হয় না। আরেকটি বড় সমস্যা হলো ফুসফুস ক্যানসার অনেক সময় যক্ষ্মা হিসেবে উপস্থাপিত হয়ে ভুল পথে চিকিৎসার আশঙ্কা তৈরি করে। তবে লক্ষণ এবং পরীক্ষা–নিরীক্ষায় যক্ষ্মা ও ক্যানসার পৃথক করা যায়।,0
"যক্ষ্মা বনাম ফুসফুস ক্যানসার
 
 যক্ষ্মা যেকোনো বয়সে হতে পারে, ক্যানসার সাধারণত বেশি বয়সে হয়।
 
 যক্ষ্মায় ধূমপানের ইতিহাস না–ও থাকতে পারে, ক্যানসারে ৮০-৮৫ ভাগ ক্ষেত্রে ধূমপানের ইতিহাস থাকে।",0
"যক্ষ্মার ক্ষেত্রে রোগীর সন্ধ্যাকালীন জ্বর থাকে, যা ক্যানসারে দেখা যায় না।
 
 যক্ষ্মায় রোগীর ওজন কমে ধীরে, ক্যানসারে বেশ দ্রুত।",0
"যক্ষ্মায় সাধারণত বুকে ব্যথা হয় না, ক্যানসারে তীব্র ব্যথা হতে পারে।
 
 যক্ষ্মায় প্রথম দিকেই কাশির সঙ্গে রক্ত যেতে পারে, ক্যানসারে এ লক্ষণ বেশ দেরিতে আসে।",0
"পরীক্ষা
 বুকের এক্স–রে দেখে চিকিৎসক বেশির ভাগ ক্ষেত্রে যক্ষ্মা নাকি ক্যানসার, তার ধারণা পান। তবে সন্দেহ হলে সিটি স্ক্যান ও ব্রোঙ্কোসকোপির মাধ্যমে ক্যানসার শনাক্ত করা যায়।
 
 যক্ষ্মা যেহেতু জীবাণুঘটিত রোগ, তাই কাশিতে এর জীবাণু শনাক্ত করা যায়। ক্যানসার নিশ্চিত করতে এফএনএসি বা কোর বায়োপসির প্রয়োজন হতে পারে।
 
 বুকে পানি জমলে তার ধরন দেখে ও তাতে ক্যানসার কোষের উপস্থিতি দেখেও ক্যানসার নিশ্চিত করা যায়।",0
"ফুসফুস ক্যানসারের কারণ
 
 ফুসফুস ক্যানসারের প্রধান কারণ ধূমপান। যাঁরা দৈনিক ২০টির বেশি সিগারেট খান, তাঁদের আক্রান্ত হওয়ার আশঙ্কা ২০ গুণ বেশি। ধূমপায়ীর আশপাশের অধূমপায়ীও (প্যাসিভ স্মোকার) ক্যানসারে আক্রান্ত হতে পারেন।
 
 অন্যান্য কারণের মধ্যে আছে ক্রোমিয়াম, ক্যাডমিয়াম, আর্সেনিক, অ্যাসবেসটস, র‌্যাডন প্রভৃতি পদার্থের অনিয়ন্ত্রিত সংস্পর্শ ও বায়ুদূষণ।",0
"ফুসফুসের যে স্থানে যক্ষ্মা হয়, নিরাময়ের পর একই স্থানে ক্যানসার হওয়ারও ঝুঁকি থাকে।
 
 ফুসফুস ক্যানসারের অন্যতম কারণ কাঠের চুলার ধোঁয়া ও রান্নার তেলের বাষ্প নিশ্বাসের মাধ্যমে গ্রহণ।",0
"ধূমপান ছাড়তেই হবে। মাস্ক ব্যবহারে বায়ুদূষণ থেকে অনেকটাই রেহাই পাওয়া সম্ভব। কারখানার কর্মীরা প্রতিরক্ষাব্যবস্থা মেনে চলবেন। রান্নার ধোঁয়া প্রতিরোধেও ব্যবস্থা নিতে হবে।
 
 দুই সপ্তাহের বেশি স্থায়ী কাশি বা ওজন হ্রাস, শ্বাসকষ্ট, বুকে ব্যথা, রক্তমিশ্রিত কাশি দেখা গেলে প্রয়োজনীয় পরীক্ষা করানো জরুরি।",0
যক্ষ্মার জীবাণু শনাক্ত করেই ওষুধ শুরু করা উচিত। বুকে পানি জমলেই যক্ষ্মা ধরে নেওয়া উচিত নয়। ক্যানসারের সন্দেহ দূর করতে পরীক্ষা করাতে হবে। যক্ষ্মা সেরে যাওয়ার পরও নিয়মিত চিকিৎসকের তত্ত্বাবধানে থাকতে হবে।,0
"জাতীয় জনসংখ্যা গবেষণা ও প্রশিক্ষণ ইনস্টিটিউটের (নিপোর্ট) একটি জরিপে দেখা গেছে, দেশে ডায়াবেটিসে আক্রান্ত মানুষের সংখ্যা ১ কোটি ১০ লাখ। এঁদের মধ্যে ১৮-৩৪ বছর বয়সীদের সংখ্যা ২৬ লাখ, অন্যরা ৩৫ বছরের বেশি বয়সী।",0
"বাংলাদেশে মূলত যে পাঁচ কারণে গর্ভাবস্থায় ও সন্তান প্রসবের সময় নারীরা মারা যান, তার অন্যতম হলো ডায়াবেটিস।",0
"ডায়াবেটিস একটি অসংক্রামক রোগ। একবার হলে সারা জীবন থাকে, ভালো হয়ে যায় না। তবে গর্ভাবস্থায় যে ডায়াবেটিস পাওয়া যায়, তাকে জেস্টেশনাল ডায়াবেটিস বলে। সন্তান ভূমিষ্ঠ হওয়ার পর এই ডায়াবেটিস ভালো হয়ে যায়। তবে রোগী যদি অসচেতন হয়ে নিয়ম না মানেন, আবার হওয়ার আশঙ্কা থাকে। তাই সচেতনতার বিকল্প নেই।",0
"গর্ভাবস্থায় যদি নিয়মিত চেকআপে ডায়াবেটিস পাওয়া যায়, সে ক্ষেত্রে— 
 অবশ্যই চিকিৎসকের শরণাপন্ন হতে হবে।
 
 চিকিৎসকের পরামর্শমতো ইনসুলিন ইনজেকশন নিতে হবে।",0
"গর্ভাবস্থায় যদি নিয়মিত চেকআপে ডায়াবেটিস পাওয়া যায়, সে ক্ষেত্রে— 
 
 অবশ্যই অভিজ্ঞ পুষ্টিবিদের পরামর্শে খাদ্যব্যবস্থা মানতে হবে।
 
 সন্তানের জন্ম বা ডেলিভারি অবশ্যই হাসপাতালে করাতে হবে।",0
"ডায়াবেটিস নিয়ে যেসব ভ্রান্ত ধারণা এড়িয়ে চলতে হবে
 
 এটা খাওয়া যাবে না, ওটা খেলে সন্তানের সমস্যা হবে—এ ধরনের ভুল তথ্যে কান দেওয়া যাবে না।
 
 টানা অনেকক্ষণ না খেয়ে থাকা যাবে না।",0
"ডায়াবেটিস নিয়ে যেসব ভ্রান্ত ধারণা এড়িয়ে চলতে হবে
 
 একবারে বেশি করে খাওয়া যাবে না।
 
 প্রোটিন, ক্যালসিয়াম, ভিটামিন, মিনারেল ও পানি পুষ্টিবিদের পরামর্শ মেনে খেতে হবে।
 
 দিনের খাবার ৫-৬ বেলায় ভাগ করে খেতে হবে।",0
"প্রসব–পরবর্তী সচেতনতা
 
 চিকিৎসকের পরামর্শ অনুযায়ী চেকআপ করা জরুরি।
 
 সন্তানকে ছয় মাস পর্যন্ত শুধু বুকের দুধ খাওয়াতে হবে। এ সময় এক ফোঁটা পানিরও প্রয়োজন নেই।",0
"প্রসব–পরবর্তী সচেতনতা
 
 সন্তান জন্মের পরপরই মায়ের হলুদ রঙের আঠালো যে দুধ (কলোস্ট্রাম বা শালদুধ) বের হয়, তা অবশ্যই শিশুকে খাওয়াতে হবে। এটি শিশুর প্রথম ভ্যাকসিন হিসেবে খ্যাত।",0
বাংলাদেশে ডায়াবেটিস রোগীর ৯৭ শতাংশই টাইপ-২। এ ধরনের ডায়াবেটিস প্রতিরোধযোগ্য। পদক্ষেপ নিলে এ রোগকে অনেক বিলম্বিত করা যায়। এ জন্য বড় কোনো আয়োজনের প্রয়োজন নেই। রক্তের শর্করা নিয়ন্ত্রণের সহজ কিছু টিপস আছে। নিয়মিত এগুলো মেনে চললে নিজেরাই শর্করা নিয়ন্ত্রণে রাখতে পারবেন।,0
"রক্তের শর্করা নিয়ন্ত্রণের সহজ কিছু টিপস আছে। 
 নিয়মিত এগুলো মেনে চললে নিজেরাই শর্করা নিয়ন্ত্রণে রাখতে পারবেন। 
 
 
 কী পরিমাণ খাওয়া হচ্ছে, এটাও গুরুত্বপূর্ণ। তৈরি খাবার বেশি পরিমাণে না খেয়ে অল্প অল্প পরিমাণেও তো খাওয়া যায়। চিকিৎসক বললেন, ভাত না খেয়ে রুটি খেতে। এখন ভারী ভারী ছয়টা রুটি খেলে তো আর কাজ হলো না। বরং উল্টো ফল হবে।",0
"রক্তের শর্করা নিয়ন্ত্রণের সহজ কিছু টিপস আছে। 
 নিয়মিত এগুলো মেনে চললে নিজেরাই শর্করা নিয়ন্ত্রণে রাখতে পারবেন। 
 
 
 আঁশযুক্ত গোটা শস্য খাওয়ার প্রবণতা বাড়াতে হবে।। ময়দার রুটি আর মিলে ছাঁটা চালের বদলে লাল আটার রুটি বা ঢেঁকিছাঁটা চালের ভাত খেলে ভালো। গোল আলু, যতটা পারা যায় কম খেতে হবে। আলু খেতে হলে অবশ্যই তা ভাত বা রুটি ইত্যাদির পরিবর্তে হবে, সবজি বা শাকের বিকল্প হিসেবে নয়।",0
"রক্তের শর্করা নিয়ন্ত্রণের সহজ কিছু টিপস আছে। নিয়মিত এগুলো মেনে চললে নিজেরাই শর্করা নিয়ন্ত্রণে রাখতে পারবেন। অতিরিক্ত লবণ ও চর্বিজাতীয় খাবার পরিহার করুন। প্রতিদিন কিছু পরিমাণ শাকসবজি ও ফলমূল খান।
ফাস্ট ফুড, কোমল পানীয় পরিহার করুন। প্রতিদিন পর্যাপ্ত বিশুদ্ধ আর্সেনিকমুক্ত পানি পান করুন।",0
"রক্তের শর্করা নিয়ন্ত্রণের সহজ কিছু টিপস আছে। 
 নিয়মিত এগুলো মেনে চললে নিজেরাই শর্করা নিয়ন্ত্রণে রাখতে পারবেন। 
 
 
 বিভিন্ন আচার-অনুষ্ঠানে পরিবেশিত অস্বাস্থ্যকর খাদ্য বর্জনীয়।
 
 নিয়মিত শরীরকে সচল রাখতে হবে। হাঁটা উত্তম উদাহরণ হতে পারে।",0
"রক্তের শর্করা নিয়ন্ত্রণের সহজ কিছু টিপস আছে। 
 নিয়মিত এগুলো মেনে চললে নিজেরাই শর্করা নিয়ন্ত্রণে রাখতে পারবেন। 
 
 
 একটানা অধিক সময় বসে কাজ করবেন না। কম্পিউটার ব্যবহার ও কাজের ফাঁকে উঠে দাঁড়ান। একটু পায়চারি করুন ও গেম খেলা কমিয়ে দিন। টিভি দেখতে দেখতে চিপস খাবেন না। বেশি ক্ষুধার্ত হলে শসা খান।
 
 ধূমপান বর্জন করুন।",0
"রক্তের শর্করা নিয়ন্ত্রণের সহজ কিছু টিপস আছে। 
 নিয়মিত এগুলো মেনে চললে নিজেরাই শর্করা নিয়ন্ত্রণে রাখতে পারবেন। 
 
 
 রক্তের গ্লুকোজ, লিপিড, রক্তচাপ ও ওজন অবশ্যই লক্ষ্যমাত্রায় রাখতে হবে। নিয়মিত ডায়াবেটিস পরীক্ষা করুন। ডায়াবেটিসের রোগীরা ডায়াবেটিস বিশেষজ্ঞের (এন্ডোক্রাইনোলজিস্ট) কাছে চিকিৎসা নিন। ওষুধ, ব্যায়াম, খাদ্য গ্রহণ তথা সার্বিক জীবনযাপন–সংক্রান্ত সুনির্দিষ্ট এবং বিজ্ঞানসম্মত উপদেশ (যা শুধু আপনার জন্য প্রযোজ্য) মেনে চলুন।",0
"২০১২ সালে আন্তর্জাতিক ডায়াবেটিস ফেডারেশন (আইডিএফ) ডায়াবেটিসকে বৈশ্বিক মহামারি হিসেবে ঘোষণা করে। পৃথিবীর অধিকাংশ দেশেই বেপরোয়াভাবে ডায়াবেটিস রোগীর সংখ্যা বাড়ছে, যদিও কিছু উন্নত দেশ এ বৃদ্ধির হারকে লাগাম পরাতে পেরেছে।",0
"আফ্রিকার দেশগুলোর পর দক্ষিণ-পূর্ব এশিয়ার দেশগুলোতেই সবচেয়ে বেশি হারে ডায়াবেটিসের রোগী বাড়ছে। সবচেয়ে বেশি ডায়াবেটিসের রোগীর বসবাসও এসব দেশেই। বাংলাদেশের চিত্র মোটেও সুখকর নয়; আইডিএফের ২০২১ সালের সমীক্ষা অনুযায়ী, পাকিস্তানের পর বাংলাদেশেই ডায়াবেটিস রোগীর প্রাবল্য এ অঞ্চলে সবচেয়ে বেশি।",0
"হাঁটতে গিয়ে বা জুতা পরতে গিয়ে খেয়াল করলেন, কেমন যেন ভারী ভারী লাগছে পা। পা-টা যেন ফোলা ফোলা। জুতা বা মোজা আগের চেয়ে আঁটসাঁট লাগছে। এ রকম পরিস্থিতিতে উদ্বিগ্ন হওয়ারই কথা। শরীরের কোথাও জলীয় কিছু জমে গিয়ে এমন ফুলে ওঠাকে বলে ইডিমা। শরীরের অনেক অংশেই এমন পানি জমতে পারে, তবে অভিকর্ষের কারণে শরীরের নিচের দিকে পানি নামতে থাকে বেশি। প্রথমেই লক্ষ করার বিষয় হলো দুই পা ফোলা, নাকি এক পা।",0
"অন্তঃসত্ত্বা নারীদের তৃতীয় ট্রাইমস্টার মানে শেষ তিন মাসে ইডিমা বা পা ফোলা খুবই স্বাভাবিক বিষয়। 
 
 যদি আপনার পায়ের শিরায় একমুখী ভালভগুলো দুর্বল বা ক্ষতিগ্রস্ত হয়, তাহলে রক্ত জমে পায়ের শিরাগুলোয় ফোলাভাব সৃষ্টি করে। দীর্ঘ সময় দাঁড়িয়ে থাকলে সাধারণত এটা দৃশ্যমান হয় বেশি। স্থূল মানুষদের এটা বেশি হয়।",0
"কিছু কিছু ক্ষেত্রে পা ফোলা বা ইডিমা‎ ‎গুরুতর অন্তর্নিহিত রোগের‎ লক্ষণ। যেমন হার্ট অকার্যকর, কিডনি অকার্যকর, লিভার অকার্যকর, থাইরয়েড হরমোনের অভাব, ‎‎অপুষ্টি‎‎‎। এদের প্রতিটিরই নিজস্ব অনুষঙ্গ থাকবে। যেমন শ্বাসকষ্ট, মুখ ফোলা, পেট ফোলা, জন্ডিস, প্রস্রাব কম হওয়া বা না হওয়া, গলার স্বরে পরিবর্তন ইত্যাদি।",0
"শরীরের নিম্নভাগ থেকে রক্ত ফেরত নেওয়ার কাজ করে যে শিরা, কোনো কারণে যদি এসব শিরার মধ্যে রক্ত জমাট বেঁধে যায়, তাকে ‘ডিপ ভেইন থ্রম্বোসিস’ (ডিভিটি) বলে। ধমনির মাধ্যমে রক্ত পায়ে আসছে কিন্তু ফেরত যেতে পারছে না, তাই পা ফুলে যায়।",0
"জমাট রক্ত হৃৎপিণ্ড কিংবা ফুসফুসে গিয়ে মারাত্মক সমস্যা তৈরি করতে পারে। হঠাৎ ব্যথার সঙ্গে এক পা ফুলে শক্ত হয়ে যাওয়া ডিভিটির মূল লক্ষণ। এর ঝুঁকি বাড়ে যদি কোনো রোগী দীর্ঘদিন বিছানাবন্দী থাকে, ক্যানসারে ভোগে, পায়ে কোনো আঘাত পায়, উড়োজাহাজ, ট্রেন বা বাসে লম্বা পথ ভ্রমণ করে।",0
"লসিকানালিতে ব্লক (লিম্ফ ইডিমা), প্রদাহ বা জীবাণুর সংক্রমণে সেলুলাইটিস (ত্বকের সংক্রমণ) হওয়ার কারণে পা ফুলতে পারে। অনেক সময় হাড় ক্ষয়জনিত হাঁটুব্যথাও পা ফোলার জন্য দায়ী।",0
হঠাৎ পা ফুলে যাওয়া সাময়িক যেমন হতে পারে আবার গুরুতর অন্তর্নিহিত রোগের লক্ষণও হতে পারে। কাজেই চিকিৎসকের সঙ্গে পরামর্শ নিয়ে প্রয়োজনীয় পরীক্ষার মাধ্যমে সঠিক কারণ জানা অবশ্যকরণীয়।,0
"কিছু নিয়ম মেনে চললে পা ফোলা সাময়িক কমে যেতে পারে। 
 
 ১. লবণ ও লবণজাতীয় খাবার কম খাওয়া। 
 
 ২. নিয়মিত ব্যায়াম করা।
 
 ৩. ঘুমের সময় পায়ের নিচে বালিশ দিয়ে পা একটু উঁচু করে রাখা।",0
"নিউমোনিয়া একটি সংক্রামক ব্যাধি। ফুসফুস বা শ্বাসতন্ত্রকে আক্রান্ত করে, এমন নানা ধরনের ব্যাকটেরিয়া, ভাইরাস ও ফাঙ্গাস দ্বারা এটি হতে পারে। রোগটি বায়ুবাহিত বলে হাঁচি–কাশির মাধ্যমে ছড়ায়।",0
"নিউমোনিয়া সব বয়সী শিশুর মধ্যে দেখা গেলেও নবজাতক ও পাঁচ বছরের শিশুর ক্ষেত্রে এর ঝুঁকি বেশি। ‘জার্নাল অব গ্লোবাল হেলথ’–এর মতে, বাংলাদেশে পাঁচ বছরের কম বয়সী শিশুর মৃত্যুর প্রধান কারণ নিউমোনিয়া। শুধু শিশু নয়, বিশ্বব্যাপীও নিউমোনিয়া সব বয়সে মানুষের জন্য জীবাণুঘটিত মৃত্যুর একক কারণ হিসেবে চিহ্নিত।",0
"মাঝারি বা তীব্র মাত্রার জ্বর, কাশি ও শ্বাসকষ্ট নিউমোনিয়ার প্রধান লক্ষণ। শ্বাসকষ্ট হলে প্রশ্বাসের গতি বেড়ে যায়, বুকের খাঁচা দেবে যায় এমনকি নীল বর্ণ ধারণ করতে পারে শিশু। এ ছাড়া শিশুরা সাধারণত খেতে চায় না।",0
"নিউমোনিয়ায় সাধারণত অ্যান্টিবায়োটিক, জ্বরের জন্য প্যারাসিটামলজাতীয় সিরাপ ও বেশি অসুস্থ শিশুকে হাসপাতালে ভর্তি রেখে অক্সিজেন দেওয়ার প্রয়োজন হতে পারে। সময়মতো সঠিক চিকিৎসা পেলে শিশু ৫ থেকে ৭ দিনে ভালো হয়ে যায়।",0
"যেসব শিশু মায়ের বুকের দুধ পান করেনি, একই ঘরে অনেক লোকের সংস্পর্শে থাকে, ঘরের পরিবেশ খোলামেলা ও আলো–হাওয়া যুক্ত নয় এবং সঙ্গে অন্য কোনো অসুখ (যেমন হাম, অপুষ্টি) থাকে, তারা নিউমোনিয়ার ঝুঁকিতে থাকে। এমন আক্রান্তদের সেরে উঠতেও বেশি সময় লাগতে পারে।",0
"নিউমোনিয়া থেকে সুরক্ষা, প্রতিরোধ ও প্রতিকার উপায়ঃ
 
 
 ১. পূর্ণ ছয় মাস পর্যন্ত শিশুকে শুধু বুকের দুধ খাওয়ালে এবং ছয় মাস পর থেকে পাশাপাশি সুষম পুষ্টিগুণসম্পন্ন বাড়তি খাবার দিলে শিশুর রোগ প্রতিরোধক্ষমতা গড়ে উঠবে, যা নিউমোনিয়া থেকে সুরক্ষা দেবে।
 
 ২. নিউমোনিয়া প্রতিরোধের টিকা দিতে হবে।",0
